25,20.9117162931025
11,13.4395229574607
2,12.3684780438106
36,11.9592789394935
24,9.19732975742153
14,7.75380919717572
3,6.17228113137936
8,5.99863057703189
12,5.43209489518139
NaN,NaN
NaN,NaN
NaN,NaN
