37,21.6132970037997
23,19.3379071895491
28,18.0302745713079
43,12.7878544105984
46,8.97668418231629
27,8.66529282694155
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
